trade_id,symbol,direction,entry_time,entry_price,lots,exit_time,exit_price,holding_hours,holding_bars,spread_cost,commission,slippage,gap_slippage,swap_cost,total_cost,gross_pnl,net_pnl,mfe,mae,time_to_mfe,time_to_mae,mfe_efficiency,mae_efficiency,stop_efficiency,r_multiple,initial_stop,final_stop,stop_adjustments,energy_at_entry,regime_at_entry,energy_at_exit,regime_at_exit,pe_at_entry,forward_release_5,forward_release_10,pe_recovery_efficiency,pe_exploitation,avg_energy,max_energy,avg_damping,max_jerk,avg_buying_pressure,energy_trend,regime_changes,flow_consistency,time_to_max_energy
12,XAUUSD,short,2024-04-15T04:00:00,2353.32,0.1,2024-04-15T18:00:00,2349.5,14.0,14,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,38.20000000000164,37.40000000000164,29.039999999999964,11.409999999999854,14,2,0.1315426997245237,0.6070936639118503,0.9455922865013798,0.33479404031553134,2372.1528571428576,2344.6928571428575,10,66.01004999999749,critical,0.30420000000015607,critical,0.0,0.004865549360891954,0.004865549360891954,0.33361878344575385,0.0,7.9646357142859685,37.238450000000945,1.4058998368884807,0.0,0.585890391398706,-0.893489259641747,0,1.0,13
13,XAUUSD,long,2024-04-16T05:00:00,2383.72,0.1,2024-04-16T10:00:00,2373.0,5.0,5,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-107.199999999998,-107.999999999998,5.620000000000346,15.039999999999964,2,5,0.0,0.0,1.0,-0.7127659574467969,2367.8328571428574,2373.712857142857,3,0.0031999999999941793,critical,88.84444999999903,critical,0.6004018448651467,0.0063052972047775106,0.008671356834514296,-0.7132371941633261,-0.7490270932980665,19.067140000000016,88.84444999999903,1.3239724786881006,0.0,0.5099641215421356,28.362300879105163,0,1.0,5
14,XAUUSD,short,2024-04-17T23:00:00,2372.76,0.1,2024-04-18T06:00:00,2373.14,7.0,6,0.7000000000000001,0.0,0.1,0.0,23.955,24.755,-3.799999999996544,-28.554999999996543,18.0600000000004,2.1799999999998363,1,6,0.0,0.8792912513842863,0.04405948425880214,-0.17431192660535913,2374.9371428571426,2374.1414285714286,3,1.3944500000001214,critical,16.878049999999682,critical,0.3765993761593433,0.007603024351593502,0.007603024351593502,-0.02106412400103662,-0.04252557435387383,22.77865833333318,92.47999999999877,1.345085836003663,0.0,0.6457138069791843,-0.8174951340830459,0,1.0,1
15,XAUUSD,long,2024-04-18T21:00:00,2384.83,0.1,2024-04-19T01:00:00,2378.6,4.0,3,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-62.30000000000018,-63.10000000000018,0.34999999999990905,7.920000000000073,2,3,0.0,0.0,0.0,-0.7866161616161567,2378.662857142857,2378.2971428571427,1,5.056199999999479,underdamped,1.6200000000003274,overdamped,0.0,0.003325170661344279,0.01387095151037383,-0.785627506110357,0.0,2.630416666666953,5.248800000000766,1.1549879331958948,0.0,0.3563838715562813,-0.6913580246913407,1,1.0,1
16,XAUUSD,long,2024-04-24T03:00:00,2323.34,0.1,2024-04-24T05:00:00,2318.34,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-50.0,-50.8,0.23999999999978172,7.2800000000002,1,2,0.0,0.0,1.0,-0.6868131868131679,2316.537142857143,2317.0414285714287,1,1.0658000000000531,critical,3.458450000000287,critical,0.7141426989180854,0.00323673348168361,0.004954096060395968,-0.6648907552205214,-0.30135072056950535,3.133450000000014,3.458450000000287,1.3197648481944244,0.0,0.18796351418161483,0.231444391034416,0,1.0,2
17,XAUUSD,short,2024-04-29T07:00:00,2328.45,0.1,2024-04-29T08:00:00,2332.66,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-42.100000000000364,-42.90000000000036,1.0399999999999636,4.860000000000127,1,1,0.0,0.0,0.0,-0.8662551440329066,2333.212857142857,2333.212857142857,0,8.819999999999236,underdamped,8.946450000000077,underdamped,0.0,0.005501466628301159,0.006871464953381406,-0.328652315487496,0.0,8.946450000000077,8.946450000000077,1.193155124861505,0.0,0.8966101694915054,0.0,0,1.0,1
18,XAUUSD,short,2024-05-13T11:00:00,2348.63,0.1,2024-05-13T16:00:00,2347.17,5.0,5,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,14.600000000000364,13.800000000000363,10.210000000000036,1.7799999999997453,4,1,0.1429970617042146,0.8256611165524251,0.26710507905411784,0.8202247191012614,2351.232857142857,2348.5057142857145,3,0.470450000000247,overdamped,3.432199999999714,overdamped,0.0,0.0043599328979076505,0.007012509260599577,0.14257994620800868,0.0,5.629520000000011,14.418449999999414,1.102638285395264,0.0,0.510178711788446,-0.7619577693857624,1,1.0,1
19,XAUUSD,short,2024-05-16T22:00:00,2379.72,0.1,2024-05-17T06:00:00,2375.18,8.0,7,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,45.399999999999636,39.808999999999635,5.709999999999582,2.1700000000000728,7,1,0.7950963222417331,0.6199649737302572,0.3304978734050789,2.0921658986174245,2382.647142857143,2380.76,5,1.53125,critical,4.440200000000054,critical,0.3222570489757114,0.0016010354202822803,0.002395249841367149,1.1915960425525778,0.5920079876790092,1.25435714285715,4.440200000000054,1.3403060073449993,0.0,0.29995598296874476,2.696316337147981,2,1.0,7
20,XAUUSD,short,2024-05-21T06:00:00,2414.01,0.1,2024-05-21T15:00:00,2423.49,9.0,9,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-94.79999999999563,-95.59999999999563,7.75,9.779999999999745,1,9,0.0,0.0,0.15926267281106593,-0.9693251533742138,2422.5842857142857,2421.35,4,20.480000000000583,critical,6.51605000000046,critical,0.0,0.003371940812911084,0.006611323756027256,-1.1646336378710787,0.0,8.861944444444653,37.75805000000047,1.336257687450929,0.0,0.6547301912157593,245.3534971644397,0,1.0,5
21,XAUUSD,short,2024-05-29T16:00:00,2337.83,0.1,2024-05-29T17:00:00,2345.72,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-78.89999999999873,-79.69999999999872,1.8600000000001273,9.409999999999854,1,1,0.0,0.0,0.0,-0.8384697130712003,2346.292857142857,2346.292857142857,0,8.282450000000667,underdamped,32.56245000000132,critical,0.0,0.004098115209226289,0.004098115209226289,-0.8235309251374014,0.0,32.56245000000132,32.56245000000132,1.3977450540750467,0.0,0.8660159716060545,0.0,0,1.0,1
22,XAUUSD,long,2024-05-30T23:00:00,2341.55,0.1,2024-05-31T07:00:00,2343.71,8.0,7,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,21.599999999998545,13.990999999998543,6.199999999999818,4.539999999999964,5,7,0.3483870967741803,0.2677419354838554,0.3903225806451845,0.47577092511010394,2339.3185714285714,2341.7385714285715,6,0.49005000000023413,critical,0.6160499999996366,critical,0.6605439313814636,0.0026349729669710507,0.0026349729669710507,0.35008552252454916,0.1396524658172052,1.8901714285711755,7.960049999999129,1.3041539819566748,0.0,0.6288310774213189,-0.5305212620029572,0,1.0,6
23,XAUUSD,long,2024-06-03T21:00:00,2348.45,0.1,2024-06-04T10:00:00,2344.48,13.0,12,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,-39.699999999998,-47.308999999998,4.410000000000309,5.230000000000018,6,7,0.0,0.0,1.0,-0.7590822179731904,2340.644285714286,2345.387142857143,9,0.2664500000000133,critical,5.379199999999165,critical,0.0,0.0015669976665360138,0.002222752124814879,-1.078799754139403,0.0,2.096112499999858,6.697799999999467,1.3471862259701792,0.0,0.4731261750591637,371.26297577817024,0,1.0,10
24,XAUUSD,short,2024-06-04T19:00:00,2326.11,0.1,2024-06-05T04:00:00,2328.24,9.0,8,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,-21.299999999996544,-26.890999999996545,3.5300000000002,4.299999999999727,1,2,0.0,0.0,0.7810602994738235,-0.4953488372092534,2331.262857142857,2328.505714285714,6,35.87045000000216,critical,0.19220000000021428,critical,0.0,0.001848579817807295,0.003189874941425845,-0.4953488372092534,0.0,1.985368750000151,11.80980000000062,1.3089212473974947,0.0,0.5577899738861084,-0.9152725429257006,0,1.0,2
25,XAUUSD,long,2024-06-05T17:00:00,2345.08,0.1,2024-06-05T18:00:00,2349.04,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,39.600000000000364,38.80000000000037,5.25,10.949999999999818,1,1,0.7542857142857212,0.0,0.0,0.3616438356164477,2337.6642857142856,2337.6642857142856,0,5.544450000001272,critical,6.020449999999306,critical,0.0,0.005064910149005416,0.00522691905949554,0.33340013986730943,0.0,6.020449999999306,6.020449999999306,1.3913814848536208,0.0,0.9191358024691383,0.0,0,1.0,1
26,XAUUSD,short,2024-06-07T15:00:00,2336.68,0.1,2024-06-07T16:00:00,2319.35,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,173.29999999999927,172.49999999999926,23.0,2.75,1,1,0.753478260869562,0.8804347826086957,0.0,6.301818181818155,2334.555714285714,2334.555714285714,0,4.410450000000757,overdamped,149.64500000000314,overdamped,0.12590419193612476,0.014387996593442759,0.02133377841115772,0.5154647779579207,5.89059455070481,149.64500000000314,149.64500000000314,1.5202787156256143,0.0,0.2209708737864099,0.0,0,1.0,1
27,XAUUSD,long,2024-06-11T03:00:00,2309.97,0.1,2024-06-11T05:00:00,2302.85,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-71.19999999999891,-71.9999999999989,2.019999999999982,8.259999999999764,1,2,0.0,0.0,0.0,-0.8619854721549751,2304.787142857143,2304.787142857143,0,0.0031999999999941793,overdamped,31.840200000000145,critical,0.7766841869731285,0.004805319618691355,0.00529018069733424,-0.6414331109249181,-0.396852564234371,16.141000000000098,31.840200000000145,1.26373493483591,0.0,0.37157654093701636,71.06926210954379,1,1.0,2
28,XAUUSD,short,2024-06-13T12:00:00,2315.63,0.1,2024-06-13T14:00:00,2316.39,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-7.599999999997635,-8.399999999997636,2.150000000000091,4.389999999999873,1,2,0.0,0.0,0.27176079734216063,-0.1731207289293361,2318.82,2318.2357142857145,1,1.0512500000003957,overdamped,0.38719999999969584,overdamped,0.4738141419515919,0.005043961928451675,0.008680105715914353,-0.06506877414760012,-0.06926859932455272,0.19782499999982545,0.38719999999969584,1.4582433923539426,0.0,0.31437072223924356,44.82248520730823,1,1.0,2
29,XAUUSD,long,2024-06-14T16:00:00,2330.37,0.1,2024-06-17T05:00:00,2326.32,61.0,12,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,-40.49999999999727,-48.10899999999727,5.2400000000002365,7.599999999999909,5,12,0.0,0.0,0.2031079607415344,-0.5328947368420758,2324.137142857143,2325.2014285714286,6,1.3121999999998233,overdamped,0.004999999999990905,critical,0.0,0.0027077129051914046,0.0027077129051914046,-0.6418411060561365,0.0,3.269374999999703,14.311249999999513,1.2225600329265773,0.0,0.510651590341093,0.0,7,1.0,5
30,XAUUSD,short,2024-06-17T16:00:00,2319.62,0.1,2024-06-17T17:00:00,2320.99,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-13.699999999998909,-14.49999999999891,0.8800000000001091,6.690000000000055,1,1,0.0,0.0,0.0,-0.2047832585948998,2324.7314285714288,2324.7314285714288,0,1.0224500000004162,critical,0.9384499999998505,critical,0.0,0.004129969003677279,0.004129969003677279,-0.1430068795552923,0.0,0.9384499999998505,0.9384499999998505,1.3225553461771016,0.0,0.2985468956407093,0.0,0,1.0,1
31,XAUUSD,short,2024-06-21T21:00:00,2319.36,0.1,2024-06-24T09:00:00,2325.16,60.0,11,0.7000000000000001,0.0,0.1,0.0,4.7909999999999995,5.590999999999999,-57.99999999999727,-63.59099999999727,2.5399999999999636,7.929999999999836,1,11,0.0,0.0,1.0,-0.7313997477931711,2333.5114285714285,2326.8042857142855,8,14.688200000000394,critical,0.23805000000003765,overdamped,0.0,0.001741874843705521,0.0031819396897391733,-1.4356311847036807,0.0,1.2534045454545257,4.089799999999063,1.5180205055208271,0.0,0.5714076968243481,-0.9417942197662252,1,1.0,1
32,XAUUSD,long,2024-06-27T17:00:00,2323.36,0.1,2024-06-28T04:00:00,2321.66,11.0,10,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,-17.00000000000273,-24.60900000000273,7.589999999999691,1.900000000000091,2,10,0.0,0.7496706192358145,0.05966497270841197,-0.894736842105364,2321.367142857143,2321.8199999999997,4,0.13005000000011133,overdamped,18.483199999999556,underdamped,0.0,0.0032581841971609073,0.0032581841971609073,-0.22457260686640876,0.0,4.0472100000000975,18.483199999999556,1.170401670056554,0.0,0.5226787568920936,0.14984960605178302,2,1.0,10
33,XAUUSD,long,2024-07-05T13:00:00,2362.48,0.1,2024-07-05T16:00:00,2372.18,3.0,3,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,96.99999999999818,96.19999999999818,13.730000000000018,13.800000000000182,3,3,0.7064821558630594,0.0,0.30746020185204126,0.7028985507246153,2361.65,2365.8714285714286,1,8.040050000000875,critical,19.719200000001255,critical,0.0,0.009600040635092759,0.012880477800964362,0.42769140469789846,0.0,7.788700000000539,19.719200000001255,1.2389717200233903,0.0,0.8968766198401948,4.971082075428468,1,1.0,3
34,XAUUSD,short,2024-07-08T17:00:00,2375.38,0.1,2024-07-08T18:00:00,2373.29,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,20.900000000001455,20.100000000001454,2.119999999999891,4.199999999999818,1,1,0.985849056603893,0.0,0.0,0.4976190476191038,2379.3114285714287,2379.3114285714287,0,3.8364499999999495,overdamped,2.5764499999999586,overdamped,0.0,0.010313401107112036,0.010313401107112036,0.08531222759461121,0.0,2.5764499999999586,2.5764499999999586,1.213164137308727,0.0,0.003164556962022584,0.0,0,1.0,1
35,XAUUSD,long,2024-07-15T20:00:00,2430.26,0.1,2024-07-15T21:00:00,2421.47,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-87.90000000000418,-88.70000000000418,0.08999999999969077,9.770000000000437,1,1,0.0,0.0,0.0,-0.899692937563974,2425.825714285714,2425.825714285714,0,4.620799999999889,critical,38.45644999999984,critical,0.0,0.004304048521357724,0.004304048521357724,-0.8403476260965548,0.0,38.45644999999984,38.45644999999984,1.3167829034283942,0.0,0.10243407707912831,0.0,0,1.0,1
36,XAUUSD,short,2024-07-18T01:00:00,2458.59,0.1,2024-07-18T07:00:00,2468.05,6.0,6,0.7000000000000001,0.0,0.1,0.0,23.955,24.755,-94.60000000000036,-119.35500000000036,1.1600000000003092,10.440000000000055,3,6,0.0,0.0,1.0,-0.9061302681992325,2467.4614285714283,2465.6628571428573,5,0.4417999999996238,critical,2.9040499999996494,overdamped,0.7748089972928218,0.0028629640624811075,0.006490469664374413,-1.343968621242182,-0.49660417950264,3.2762916666667254,6.3012499999990315,1.5263088778138278,0.0,0.7008714455784864,91.92959999998878,0,1.0,4
37,XAUUSD,long,2024-07-23T07:00:00,2398.35,0.1,2024-07-23T09:00:00,2392.6,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-57.5,-58.3,1.300000000000182,7.559999999999945,1,2,0.0,0.0,0.5384615384613232,-0.760582010582016,2394.0214285714287,2394.7214285714285,1,0.9112499999998772,critical,7.801250000001078,underdamped,0.2511599577510009,0.00419455042008045,0.0057205995788772515,-0.5715705765407586,-0.9545636268626538,4.710625000000293,7.801250000001078,1.2742741222592793,0.0,0.24471482240439646,3.8155864197552116,1,1.0,2
38,XAUUSD,long,2024-07-26T16:00:00,2377.56,0.1,2024-07-29T02:00:00,2395.83,58.0,9,0.7000000000000001,0.0,0.1,0.0,-6.809000000000001,7.609000000000001,182.69999999999982,175.0909999999998,25.63000000000011,3.5399999999999636,9,1,0.7128365197034687,0.8618806086617266,0.7930996042583838,5.16101694915259,2369.8528571428574,2390.18,6,9.03125,critical,35.70124999999846,underdamped,0.0,0.005572940325375596,0.010779959285990726,1.3788679245283004,0.0,8.427183333333165,35.70124999999846,1.2937650319559904,0.0,0.575977767750448,3.6944444444440228,1,1.0,9
39,XAUUSD,long,2024-07-30T15:00:00,2387.19,0.1,2024-07-30T17:00:00,2393.8,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,66.10000000000127,65.30000000000128,10.599999999999909,1.3899999999998727,2,1,0.6235849056603947,0.8688679245283127,0.3885444743935517,4.755395683453765,2384.93,2389.0485714285714,1,10.305799999999834,critical,26.791200000001197,critical,0.0,0.005529675927477577,0.010791246355440957,0.5007428919534778,0.0,13.474000000000583,26.791200000001197,1.3076233738447054,0.0,0.4846712744327216,169.86224489800014,0,1.0,2
40,XAUUSD,short,2024-08-02T22:00:00,2429.04,0.1,2024-08-02T23:00:00,2437.54,1.0,1,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-85.0,-85.8,3.3600000000001273,9.240000000000236,1,1,0.0,0.0,0.0,-0.9199134199133964,2437.117142857143,2437.117142857143,0,0.6844500000000852,overdamped,36.55125000000155,overdamped,0.6156081199383063,0.007570892204327584,0.012247636926522412,-0.46220772158782264,-0.5684338336050454,36.55125000000155,36.55125000000155,1.8333481147316937,0.0,0.9452380952380924,0.0,0,1.0,1
41,XAUUSD,long,2024-08-07T17:00:00,2400.03,0.1,2024-08-07T19:00:00,2394.55,2.0,2,0.7000000000000001,0.0,0.1,0.0,0.0,0.8,-54.80000000000018,-55.60000000000018,3.3899999999998727,8.0,1,2,0.0,0.0,0.0,-0.6850000000000023,2393.397142857143,2393.397142857143,0,7.144199999999038,underdamped,10.125,underdamped,0.0,0.006749746884491945,0.007962201417446899,-0.3382800616226819,0.0,5.327725000000103,10.125,1.1941729054016748,0.0,0.22691931057776255,18.087567159951107,1,1.0,2
