<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	00:00:00	3.8561	3.8708	3.8507	3.8517	1471	0	35
2024.01.02	04:00:00	3.8517	3.8680	3.8502	3.8671	1627	0	35
2024.01.02	08:00:00	3.8668	3.8750	3.8519	3.8542	2711	0	35
2024.01.02	12:00:00	3.8537	3.8557	3.8319	3.8329	2755	0	25
2024.01.02	16:00:00	3.8329	3.8547	3.8254	3.8438	3478	0	25
2024.01.02	20:00:00	3.8438	3.8438	3.8294	3.8343	874	0	25
2024.01.03	00:00:00	3.8352	3.8387	3.8278	3.8323	995	0	35
2024.01.03	04:00:00	3.8328	3.8397	3.8241	3.8303	1318	0	35
2024.01.03	08:00:00	3.8303	3.8357	3.8068	3.8110	2489	0	35
2024.01.03	12:00:00	3.8110	3.8201	3.8001	3.8060	2538	0	25
2024.01.03	16:00:00	3.8060	3.8382	3.7971	3.8258	3392	0	25
2024.01.03	20:00:00	3.8268	3.8429	3.8258	3.8370	1889	0	25
2024.01.04	00:00:00	3.8374	3.8406	3.8302	3.8312	1036	0	35
2024.01.04	04:00:00	3.8317	3.8324	3.8148	3.8223	1571	0	35
2024.01.04	08:00:00	3.8223	3.8490	3.8193	3.8347	2767	0	35
2024.01.04	12:00:00	3.8357	3.8376	3.7940	3.7945	2468	0	25
2024.01.04	16:00:00	3.7948	3.8124	3.7831	3.8082	2739	0	25
2024.01.04	20:00:00	3.8084	3.8158	3.8069	3.8151	921	0	25
2024.01.05	00:00:00	3.8152	3.8175	3.8038	3.8128	1034	0	35
2024.01.05	04:00:00	3.8128	3.8212	3.8098	3.8152	1314	0	35
2024.01.05	08:00:00	3.8152	3.8187	3.7845	3.7850	2544	0	35
2024.01.05	12:00:00	3.7850	3.8182	3.7796	3.8143	2821	0	25
2024.01.05	16:00:00	3.8148	3.8306	3.7696	3.7706	4263	0	25
2024.01.05	20:00:00	3.7706	3.7818	3.7672	3.7679	1273	0	25
2024.01.08	00:00:00	3.7703	3.7966	3.7698	3.7892	1290	0	35
2024.01.08	04:00:00	3.7889	3.7897	3.7753	3.7827	1610	0	35
2024.01.08	08:00:00	3.7822	3.7907	3.7565	3.7654	2740	0	35
2024.01.08	12:00:00	3.7649	3.7768	3.7594	3.7753	2577	0	25
2024.01.08	16:00:00	3.7753	3.7996	3.7649	3.7778	3985	0	25
2024.01.08	20:00:00	3.7778	3.7949	3.7778	3.7899	994	0	25
2024.01.09	00:00:00	3.7901	3.7965	3.7901	3.7945	1256	0	35
2024.01.09	04:00:00	3.7945	3.8069	3.7874	3.7876	1917	0	35
2024.01.09	08:00:00	3.7876	3.7891	3.7628	3.7752	3107	0	35
2024.01.09	12:00:00	3.7752	3.7762	3.7578	3.7673	2730	0	25
2024.01.09	16:00:00	3.7673	3.7683	3.7256	3.7271	3147	0	25
2024.01.09	20:00:00	3.7271	3.7331	3.7269	3.7293	1128	0	25
2024.01.10	00:00:00	3.7310	3.7454	3.7280	3.7449	1341	0	35
2024.01.10	04:00:00	3.7449	3.7513	3.7354	3.7406	1510	0	35
2024.01.10	08:00:00	3.7404	3.7607	3.7280	3.7503	3140	0	35
2024.01.10	12:00:00	3.7498	3.7612	3.7478	3.7493	2395	0	25
2024.01.10	16:00:00	3.7493	3.7558	3.7225	3.7493	3225	0	25
2024.01.10	20:00:00	3.7493	3.7597	3.7493	3.7555	1123	0	25
2024.01.11	00:00:00	3.7552	3.7646	3.7537	3.7639	1046	0	35
2024.01.11	04:00:00	3.7641	3.7820	3.7621	3.7805	1754	0	35
2024.01.11	08:00:00	3.7802	3.7854	3.7656	3.7705	2339	0	35
2024.01.11	12:00:00	3.7705	3.7914	3.7636	3.7641	3764	0	25
2024.01.11	16:00:00	3.7646	3.7681	3.7373	3.7467	5507	0	25
2024.01.11	20:00:00	3.7467	3.7606	3.7448	3.7586	1512	0	25
2024.01.12	00:00:00	3.7593	3.7695	3.7561	3.7680	1469	0	35
2024.01.12	04:00:00	3.7682	3.7737	3.7615	3.7660	1609	0	35
2024.01.12	08:00:00	3.7657	3.7868	3.7608	3.7640	3120	0	35
2024.01.12	12:00:00	3.7640	3.7640	3.7481	3.7531	3602	0	25
