<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	01:00:00	985.87	989.69	985.87	988.88	232	0	650
2024.01.02	01:15:00	988.87	993.34	987.93	993.24	96	0	250
2024.01.02	01:30:00	993.24	993.44	992.23	992.23	75	0	200
2024.01.02	01:45:00	992.13	992.84	991.39	992.56	115	0	200
2024.01.02	02:00:00	992.56	995.09	992.38	994.69	126	0	200
2024.01.02	02:15:00	994.84	995.19	993.14	993.21	114	0	200
2024.01.02	02:30:00	993.13	993.24	991.54	992.18	102	0	200
2024.01.02	02:45:00	992.17	993.29	992.16	993.14	134	0	200
2024.01.02	03:00:00	993.24	994.14	991.24	991.64	195	0	200
2024.01.02	03:15:00	991.64	992.44	990.64	991.24	180	0	337
2024.01.02	03:30:00	991.04	991.34	987.44	987.64	135	0	341
2024.01.02	03:45:00	987.74	987.94	986.44	987.44	101	0	261
2024.01.02	04:00:00	987.44	987.74	985.64	986.04	91	0	269
2024.01.02	04:15:00	986.04	986.94	986.04	986.54	88	0	264
2024.01.02	04:30:00	986.64	986.64	985.14	985.24	101	0	253
2024.01.02	04:45:00	985.24	987.34	985.04	985.84	110	0	322
2024.01.02	05:00:00	985.84	989.04	985.84	988.54	103	0	299
2024.01.02	05:15:00	988.64	989.24	988.04	988.94	98	0	312
2024.01.02	05:30:00	988.94	989.64	988.94	989.04	56	0	332
2024.01.02	05:45:00	989.04	989.84	986.85	987.48	99	0	341
2024.01.02	06:00:00	987.57	988.17	986.95	988.04	110	0	347
2024.01.02	06:15:00	988.12	988.12	987.36	987.70	83	0	345
2024.01.02	06:30:00	987.81	988.54	987.69	988.24	62	0	312
2024.01.02	06:45:00	988.24	989.54	987.84	989.44	48	0	312
2024.01.02	07:00:00	989.54	990.94	989.34	990.94	67	0	287
2024.01.02	07:15:00	990.94	991.04	989.64	991.04	59	0	271
2024.01.02	07:30:00	991.04	991.04	989.04	989.34	90	0	269
2024.01.02	07:45:00	989.44	990.94	989.34	990.64	99	0	264
2024.01.02	08:00:00	990.64	990.94	989.24	989.34	78	0	269
2024.01.02	08:15:00	989.04	989.04	987.74	988.84	76	0	302
2024.01.02	08:30:00	988.84	989.24	987.64	988.14	86	0	362
2024.01.02	08:45:00	988.14	988.34	987.74	988.14	54	0	352
2024.01.02	09:00:00	988.04	989.84	987.74	989.34	89	0	342
2024.01.02	09:15:00	989.34	989.84	988.64	989.64	69	0	352
2024.01.02	09:30:00	989.64	992.14	989.54	990.34	102	0	265
2024.01.02	09:45:00	990.34	990.34	988.54	988.64	109	0	280
2024.01.02	10:00:00	988.64	990.04	988.34	990.04	124	0	278
2024.01.02	10:15:00	990.04	991.54	989.54	990.94	114	0	281
2024.01.02	10:30:00	991.04	994.54	991.04	992.44	115	0	291
2024.01.02	10:45:00	992.54	993.14	992.04	993.14	126	0	273
2024.01.02	11:00:00	993.14	995.14	993.14	995.14	116	0	252
2024.01.02	11:15:00	994.84	994.84	993.34	993.64	91	0	242
2024.01.02	11:30:00	993.64	995.14	993.44	994.44	133	0	230
2024.01.02	11:45:00	994.44	995.54	994.14	994.44	95	0	201
2024.01.02	12:00:00	994.34	995.04	992.74	992.94	136	0	266
2024.01.02	12:15:00	992.94	995.64	992.94	995.14	114	0	271
2024.01.02	12:30:00	995.14	999.54	995.14	999.24	144	0	245
2024.01.02	12:45:00	999.24	1001.74	999.24	1001.04	147	0	254
2024.01.02	13:00:00	1001.04	1001.74	998.04	998.04	122	0	252
2024.01.02	13:15:00	997.94	998.14	994.54	995.44	159	0	238
2024.01.02	13:30:00	995.34	995.54	991.84	992.94	149	0	269
2024.01.02	13:45:00	992.84	993.64	992.04	993.64	118	0	279
2024.01.02	14:00:00	993.84	994.14	991.14	993.44	126	0	282
2024.01.02	14:15:00	993.14	993.44	991.54	992.24	121	0	301
2024.01.02	14:30:00	992.14	992.84	990.24	990.84	142	0	294
