trade_num,entry_time,pnl_R,equity_correct,equity_buggy
115,2025-12-01 12:25:00+00:00,3.000000000000682,1540.0000000001228,1054.0000000000123
116,2025-12-01 12:38:00+00:00,-1.0000000000002274,1536.0000000001219,1053.6000000000122
117,2025-12-01 12:57:00+00:00,5.000000000001137,1556.0000000001264,1055.6000000000126
118,2025-12-01 13:10:00+00:00,4.0000000000009095,1572.00000000013,1057.200000000013
119,2025-12-01 13:22:00+00:00,7.000000000001592,1600.0000000001364,1060.0000000000136
120,2025-12-01 13:36:00+00:00,-1.0000000000002274,1596.0000000001355,1059.6000000000136
121,2025-12-01 13:39:00+00:00,-1.0000000000002274,1592.0000000001346,1059.2000000000135
122,2025-12-01 13:42:00+00:00,-1.0000000000002274,1588.0000000001337,1058.8000000000134
123,2025-12-01 13:52:00+00:00,-1.0000000000002274,1584.0000000001328,1058.4000000000133
124,2025-12-01 13:58:00+00:00,1.0000000000002274,1588.0000000001337,1058.8000000000134
125,2025-12-01 14:12:00+00:00,-1.0000000000002274,1584.0000000001328,1058.4000000000133
126,2025-12-01 14:16:00+00:00,-1.0000000000002274,1580.0000000001319,1058.0000000000132
127,2025-12-01 14:29:00+00:00,3.000000000000682,1592.0000000001346,1059.2000000000135
128,2025-12-01 14:42:00+00:00,-1.0000000000002274,1588.0000000001337,1058.8000000000134
129,2025-12-01 14:46:00+00:00,3.000000000000682,1600.0000000001364,1060.0000000000136
130,2025-12-01 15:07:00+00:00,-1.0000000000002274,1596.0000000001355,1059.6000000000136
131,2025-12-01 15:24:00+00:00,-1.0000000000002274,1592.0000000001346,1059.2000000000135
132,2025-12-01 15:30:00+00:00,-1.0000000000002274,1588.0000000001337,1058.8000000000134
133,2025-12-01 15:33:00+00:00,2.0000000000004547,1596.0000000001355,1059.6000000000136
134,2025-12-01 15:45:00+00:00,-0.0,1596.0000000001355,1059.6000000000136
135,2025-12-01 15:55:00+00:00,4.0000000000009095,1612.0000000001392,1061.200000000014
136,2025-12-01 16:02:00+00:00,8.000000000001819,1644.0000000001464,1064.4000000000146
137,2025-12-01 16:14:00+00:00,-1.0000000000002274,1640.0000000001455,1064.0000000000146
138,2025-12-01 16:24:00+00:00,3.000000000000682,1652.0000000001482,1065.2000000000148
139,2025-12-01 16:39:00+00:00,-1.0000000000002274,1648.0000000001473,1064.8000000000147
140,2025-12-01 16:42:00+00:00,1.0000000000002274,1652.0000000001482,1065.2000000000148
141,2025-12-01 16:48:00+00:00,-1.0000000000002274,1648.0000000001473,1064.8000000000147
142,2025-12-01 16:58:00+00:00,-0.0,1648.0000000001473,1064.8000000000147
143,2025-12-01 17:08:00+00:00,-0.0,1648.0000000001473,1064.8000000000147
144,2025-12-01 17:28:00+00:00,1.0000000000002274,1652.0000000001482,1065.2000000000148
145,2025-12-01 18:11:00+00:00,-0.0,1652.0000000001482,1065.2000000000148
146,2025-12-01 18:38:00+00:00,5.000000000001137,1672.0000000001528,1067.2000000000153
147,2025-12-01 19:12:00+00:00,5.000000000001137,1692.0000000001573,1069.2000000000157
148,2025-12-01 20:22:00+00:00,-1.0000000000002274,1688.0000000001564,1068.8000000000156
149,2025-12-01 20:30:00+00:00,-1.0000000000002274,1684.0000000001555,1068.4000000000156
150,2025-12-01 20:45:00+00:00,-1.0000000000002274,1680.0000000001546,1068.0000000000155
151,2025-12-01 21:07:00+00:00,1.0000000000002274,1684.0000000001555,1068.4000000000156
152,2025-12-01 22:00:00+00:00,-0.0,1684.0000000001555,1068.4000000000156
153,2025-12-01 22:52:00+00:00,1.0000000000002274,1688.0000000001564,1068.8000000000156
154,2025-12-01 23:14:00+00:00,-1.0000000000002274,1684.0000000001555,1068.4000000000156
155,2025-12-01 23:39:00+00:00,-0.0,1684.0000000001555,1068.4000000000156
156,2025-12-01 23:50:00+00:00,-1.0000000000002274,1680.0000000001546,1068.0000000000155
157,2025-12-02 00:18:00+00:00,-1.0000000000002274,1676.0000000001537,1067.6000000000154
158,2025-12-02 00:41:00+00:00,-1.0000000000002274,1672.0000000001528,1067.2000000000153
159,2025-12-02 01:25:00+00:00,-1.0000000000002274,1668.0000000001519,1066.8000000000152
160,2025-12-02 01:55:00+00:00,-1.0000000000002274,1664.000000000151,1066.400000000015
161,2025-12-02 02:03:00+00:00,-1.0000000000002274,1660.00000000015,1066.000000000015
162,2025-12-02 02:16:00+00:00,-1.0000000000002274,1656.0000000001492,1065.600000000015
163,2025-12-02 02:39:00+00:00,-1.0000000000002274,1652.0000000001482,1065.2000000000148
164,2025-12-02 02:46:00+00:00,2.0000000000004547,1660.00000000015,1066.000000000015
165,2025-12-02 03:55:00+00:00,-0.0,1660.00000000015,1066.000000000015
166,2025-12-02 04:41:00+00:00,-1.0000000000002274,1656.0000000001492,1065.600000000015
167,2025-12-02 05:06:00+00:00,-1.0000000000002274,1652.0000000001482,1065.2000000000148
168,2025-12-02 05:16:00+00:00,2.0000000000004547,1660.00000000015,1066.000000000015
169,2025-12-02 05:39:00+00:00,18.000000000004093,1732.0000000001664,1073.2000000000166
170,2025-12-02 05:48:00+00:00,-0.0,1732.0000000001664,1073.2000000000166
171,2025-12-02 06:09:00+00:00,4.0000000000009095,1748.00000000017,1074.800000000017
172,2025-12-02 07:09:00+00:00,-1.0000000000002274,1744.0000000001692,1074.400000000017
173,2025-12-02 07:19:00+00:00,-0.0,1744.0000000001692,1074.400000000017
174,2025-12-02 07:54:00+00:00,-1.0000000000002274,1740.0000000001683,1074.0000000000168
175,2025-12-02 07:58:00+00:00,-1.0000000000002274,1736.0000000001673,1073.6000000000167
176,2025-12-02 08:04:00+00:00,-1.0000000000002274,1732.0000000001664,1073.2000000000166
177,2025-12-02 08:06:00+00:00,1.0000000000002274,1736.0000000001673,1073.6000000000167
178,2025-12-02 08:19:00+00:00,3.000000000000682,1748.00000000017,1074.800000000017
179,2025-12-02 08:40:00+00:00,4.0000000000009095,1764.0000000001737,1076.4000000000174
180,2025-12-02 08:58:00+00:00,2.0000000000004547,1772.0000000001755,1077.2000000000176
181,2025-12-02 09:12:00+00:00,1.0000000000002274,1776.0000000001764,1077.6000000000176
182,2025-12-02 09:37:00+00:00,1.0000000000002274,1780.0000000001774,1078.0000000000177
183,2025-12-02 09:59:00+00:00,2.0000000000004547,1788.0000000001792,1078.800000000018
184,2025-12-02 10:18:00+00:00,-1.0000000000002274,1784.0000000001783,1078.4000000000178
185,2025-12-02 10:22:00+00:00,3.000000000000682,1796.000000000181,1079.600000000018
186,2025-12-02 10:35:00+00:00,1.0000000000002274,1800.000000000182,1080.0000000000182
187,2025-12-02 10:58:00+00:00,1.0000000000002274,1804.0000000001828,1080.4000000000183
188,2025-12-02 11:02:00+00:00,-1.0000000000002274,1800.000000000182,1080.0000000000182
189,2025-12-02 11:11:00+00:00,-0.0,1800.000000000182,1080.0000000000182
190,2025-12-02 11:29:00+00:00,-0.0,1800.000000000182,1080.0000000000182
191,2025-12-02 11:38:00+00:00,-1.0000000000002274,1796.000000000181,1079.600000000018
192,2025-12-02 11:47:00+00:00,-1.0000000000002274,1792.00000000018,1079.200000000018
193,2025-12-02 12:08:00+00:00,2.0000000000004547,1800.000000000182,1080.0000000000182
194,2025-12-02 12:14:00+00:00,1.0000000000002274,1804.0000000001828,1080.4000000000183
195,2025-12-02 12:30:00+00:00,2.0000000000004547,1812.0000000001846,1081.2000000000185
196,2025-12-02 12:53:00+00:00,1.0000000000002274,1816.0000000001855,1081.6000000000186
197,2025-12-02 13:01:00+00:00,-1.0000000000002274,1812.0000000001846,1081.2000000000185
198,2025-12-02 13:07:00+00:00,1.0000000000002274,1816.0000000001855,1081.6000000000186
199,2025-12-02 13:12:00+00:00,-0.0,1816.0000000001855,1081.6000000000186
200,2025-12-02 13:17:00+00:00,23.00000000000523,1908.0000000002065,1090.8000000000206
201,2025-12-02 13:24:00+00:00,-1.0000000000002274,1904.0000000002055,1090.4000000000206
202,2025-12-02 13:35:00+00:00,-0.0,1904.0000000002055,1090.4000000000206
203,2025-12-02 13:49:00+00:00,-1.0000000000002274,1900.0000000002046,1090.0000000000205
204,2025-12-02 13:52:00+00:00,1.0000000000002274,1904.0000000002055,1090.4000000000206
205,2025-12-02 13:58:00+00:00,-0.0,1904.0000000002055,1090.4000000000206
206,2025-12-02 14:05:00+00:00,-1.0000000000002274,1900.0000000002046,1090.0000000000205
207,2025-12-02 14:14:00+00:00,-1.0000000000002274,1896.0000000002037,1089.6000000000204
208,2025-12-02 14:18:00+00:00,-0.0,1896.0000000002037,1089.6000000000204
209,2025-12-02 14:33:00+00:00,-0.0,1896.0000000002037,1089.6000000000204
210,2025-12-02 14:42:00+00:00,-1.0000000000002274,1892.0000000002028,1089.2000000000203
211,2025-12-02 14:50:00+00:00,7.000000000001592,1920.0000000002092,1092.000000000021
212,2025-12-02 15:04:00+00:00,3.000000000000682,1932.000000000212,1093.2000000000212
213,2025-12-02 15:15:00+00:00,-1.0000000000002274,1928.000000000211,1092.800000000021
214,2025-12-02 15:30:00+00:00,2.0000000000004547,1936.0000000002128,1093.6000000000213
215,2025-12-02 15:44:00+00:00,2.0000000000004547,1944.0000000002146,1094.4000000000215
216,2025-12-02 15:54:00+00:00,6.000000000001364,1968.00000000022,1096.800000000022
217,2025-12-02 16:07:00+00:00,-1.0000000000002274,1964.0000000002192,1096.400000000022
218,2025-12-02 16:12:00+00:00,-1.0000000000002274,1960.0000000002183,1096.0000000000218
219,2025-12-02 16:17:00+00:00,4.0000000000009095,1976.000000000222,1097.6000000000222
220,2025-12-02 16:24:00+00:00,12.000000000002728,2024.0000000002328,1102.4000000000233
221,2025-12-02 16:44:00+00:00,2.0000000000004547,2040.0000000002365,1103.2000000000235
222,2025-12-02 17:06:00+00:00,-1.0000000000002274,2032.0000000002346,1102.8000000000234
223,2025-12-02 17:36:00+00:00,-0.0,2032.0000000002346,1102.8000000000234
224,2025-12-02 18:11:00+00:00,-1.0000000000002274,2024.0000000002328,1102.4000000000233
225,2025-12-02 18:45:00+00:00,1.0000000000002274,2032.0000000002346,1102.8000000000234
226,2025-12-02 19:15:00+00:00,-0.0,2032.0000000002346,1102.8000000000234
227,2025-12-02 19:36:00+00:00,7.000000000001592,2088.0000000002474,1105.600000000024
228,2025-12-02 21:07:00+00:00,1.0000000000002274,2096.000000000249,1106.000000000024
229,2025-12-02 21:39:00+00:00,-0.0,2096.000000000249,1106.000000000024
230,2025-12-02 22:09:00+00:00,4.0000000000009095,2128.0000000002565,1107.6000000000245
231,2025-12-02 22:38:00+00:00,-1.0000000000002274,2120.0000000002547,1107.2000000000244
232,2025-12-02 22:46:00+00:00,1.0000000000002274,2128.0000000002565,1107.6000000000245
233,2025-12-02 23:06:00+00:00,-1.0000000000002274,2120.0000000002547,1107.2000000000244
234,2025-12-02 23:34:00+00:00,2.0000000000004547,2136.0000000002583,1108.0000000000246
235,2025-12-03 00:23:00+00:00,-1.0000000000002274,2128.0000000002565,1107.6000000000245
236,2025-12-03 01:02:00+00:00,8.000000000001819,2192.000000000271,1110.8000000000252
237,2025-12-03 01:40:00+00:00,3.000000000000682,2216.0000000002765,1112.0000000000255
238,2025-12-03 02:01:00+00:00,-0.0,2216.0000000002765,1112.0000000000255
239,2025-12-03 02:32:00+00:00,-1.0000000000002274,2208.0000000002747,1111.6000000000254
240,2025-12-03 02:58:00+00:00,-0.0,2208.0000000002747,1111.6000000000254
241,2025-12-03 03:23:00+00:00,-1.0000000000002274,2200.000000000273,1111.2000000000253
242,2025-12-03 03:32:00+00:00,-0.0,2200.000000000273,1111.2000000000253
243,2025-12-03 03:44:00+00:00,-0.0,2200.000000000273,1111.2000000000253
244,2025-12-03 04:05:00+00:00,-1.0000000000002274,2192.000000000271,1110.8000000000252
245,2025-12-03 04:32:00+00:00,-0.0,2192.000000000271,1110.8000000000252
246,2025-12-03 04:57:00+00:00,3.000000000000682,2216.0000000002765,1112.0000000000255
247,2025-12-03 05:45:00+00:00,5.000000000001137,2256.0000000002856,1114.000000000026
248,2025-12-03 06:27:00+00:00,-1.0000000000002274,2248.0000000002838,1113.6000000000258
249,2025-12-03 06:34:00+00:00,-1.0000000000002274,2240.000000000282,1113.2000000000257
250,2025-12-03 07:13:00+00:00,-0.0,2240.000000000282,1113.2000000000257
251,2025-12-03 07:37:00+00:00,1.0000000000002274,2248.0000000002838,1113.6000000000258
252,2025-12-03 08:20:00+00:00,-1.0000000000002274,2240.000000000282,1113.2000000000257
253,2025-12-03 08:24:00+00:00,5.000000000001137,2280.000000000291,1115.2000000000262
254,2025-12-03 08:44:00+00:00,-1.0000000000002274,2272.000000000289,1114.800000000026
255,2025-12-03 08:55:00+00:00,4.0000000000009095,2304.0000000002965,1116.4000000000265
256,2025-12-03 09:40:00+00:00,-1.0000000000002274,2296.0000000002947,1116.0000000000264
257,2025-12-03 09:45:00+00:00,4.0000000000009095,2328.000000000302,1117.6000000000267
258,2025-12-03 10:06:00+00:00,2.0000000000004547,2344.0000000003056,1118.400000000027
259,2025-12-03 10:21:00+00:00,-1.0000000000002274,2336.0000000003038,1118.0000000000268
260,2025-12-03 10:33:00+00:00,1.0000000000002274,2344.0000000003056,1118.400000000027
261,2025-12-03 10:50:00+00:00,-1.0000000000002274,2336.0000000003038,1118.0000000000268
262,2025-12-03 10:52:00+00:00,-0.0,2336.0000000003038,1118.0000000000268
263,2025-12-03 11:01:00+00:00,-0.0,2336.0000000003038,1118.0000000000268
264,2025-12-03 11:05:00+00:00,-0.0,2336.0000000003038,1118.0000000000268
265,2025-12-03 11:31:00+00:00,-0.0,2336.0000000003038,1118.0000000000268
266,2025-12-03 11:48:00+00:00,3.000000000000682,2360.0000000003092,1119.200000000027
267,2025-12-03 12:04:00+00:00,5.000000000001137,2400.0000000003183,1121.2000000000276
268,2025-12-03 12:26:00+00:00,-0.0,2400.0000000003183,1121.2000000000276
269,2025-12-03 12:33:00+00:00,-1.0000000000002274,2392.0000000003165,1120.8000000000275
270,2025-12-03 12:41:00+00:00,-1.0000000000002274,2384.0000000003147,1120.4000000000274
271,2025-12-03 12:52:00+00:00,2.0000000000004547,2400.0000000003183,1121.2000000000276
272,2025-12-03 13:06:00+00:00,-1.0000000000002274,2392.0000000003165,1120.8000000000275
273,2025-12-03 13:11:00+00:00,2.0000000000004547,2408.00000000032,1121.6000000000276
274,2025-12-03 13:27:00+00:00,-1.0000000000002274,2400.0000000003183,1121.2000000000276
275,2025-12-03 13:34:00+00:00,-0.0,2400.0000000003183,1121.2000000000276
276,2025-12-03 13:37:00+00:00,7.000000000001592,2456.000000000331,1124.0000000000282
277,2025-12-03 13:46:00+00:00,1.0000000000002274,2464.000000000333,1124.4000000000283
278,2025-12-03 14:00:00+00:00,-1.0000000000002274,2456.000000000331,1124.0000000000282
279,2025-12-03 14:13:00+00:00,-1.0000000000002274,2448.0000000003292,1123.600000000028
280,2025-12-03 14:18:00+00:00,-1.0000000000002274,2440.0000000003274,1123.200000000028
281,2025-12-03 14:28:00+00:00,-0.0,2440.0000000003274,1123.200000000028
282,2025-12-03 14:35:00+00:00,-1.0000000000002274,2432.0000000003256,1122.800000000028
283,2025-12-03 14:51:00+00:00,5.000000000001137,2472.0000000003347,1124.8000000000284
284,2025-12-03 14:58:00+00:00,3.000000000000682,2496.00000000034,1126.0000000000286
285,2025-12-03 15:07:00+00:00,-0.0,2496.00000000034,1126.0000000000286
286,2025-12-03 15:22:00+00:00,15.00000000000341,2616.0000000003674,1132.00000000003
287,2025-12-03 15:51:00+00:00,1.0000000000002274,2624.0000000003693,1132.40000000003
288,2025-12-03 15:56:00+00:00,1.0000000000002274,2632.000000000371,1132.8000000000302
289,2025-12-03 16:15:00+00:00,5.000000000001137,2672.00000000038,1134.8000000000306
290,2025-12-03 16:32:00+00:00,8.000000000001819,2736.0000000003947,1138.0000000000314
291,2025-12-03 16:48:00+00:00,1.0000000000002274,2744.0000000003965,1138.4000000000315
292,2025-12-03 16:53:00+00:00,2.0000000000004547,2760.0000000004,1139.2000000000317
293,2025-12-03 16:59:00+00:00,2.0000000000004547,2776.000000000404,1140.0000000000318
294,2025-12-03 17:21:00+00:00,-1.0000000000002274,2768.000000000402,1139.6000000000317
295,2025-12-03 17:34:00+00:00,-0.0,2768.000000000402,1139.6000000000317
296,2025-12-03 17:52:00+00:00,-1.0000000000002274,2760.0000000004,1139.2000000000317
297,2025-12-03 18:13:00+00:00,-1.0000000000002274,2752.0000000003984,1138.8000000000316
298,2025-12-03 18:38:00+00:00,-1.0000000000002274,2744.0000000003965,1138.4000000000315
299,2025-12-03 19:17:00+00:00,-1.0000000000002274,2736.0000000003947,1138.0000000000314
300,2025-12-03 19:23:00+00:00,-0.0,2736.0000000003947,1138.0000000000314
301,2025-12-03 20:01:00+00:00,-0.0,2736.0000000003947,1138.0000000000314
302,2025-12-03 20:18:00+00:00,-0.0,2736.0000000003947,1138.0000000000314
303,2025-12-03 20:35:00+00:00,-1.0000000000002274,2728.000000000393,1137.6000000000313
304,2025-12-03 20:45:00+00:00,1.0000000000002274,2736.0000000003947,1138.0000000000314
305,2025-12-03 21:02:00+00:00,-1.0000000000002274,2728.000000000393,1137.6000000000313
306,2025-12-03 21:29:00+00:00,-1.0000000000002274,2720.000000000391,1137.2000000000312
307,2025-12-03 21:54:00+00:00,-0.0,2720.000000000391,1137.2000000000312
308,2025-12-03 22:17:00+00:00,-1.0000000000002274,2712.0000000003893,1136.800000000031
309,2025-12-03 22:25:00+00:00,1.0000000000002274,2720.000000000391,1137.2000000000312
310,2025-12-03 22:50:00+00:00,2.0000000000004547,2736.0000000003947,1138.0000000000314
311,2025-12-03 23:15:00+00:00,2.0000000000004547,2752.0000000003984,1138.8000000000316
