<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2024.01.02	00:00:00	33254.50	33254.50	33029.50	33115.50	663	0	700
2024.01.02	04:00:00	33115.50	33360.50	33105.50	33330.50	563	0	700
2024.01.02	08:00:00	33330.50	33435.50	33285.50	33315.50	986	0	700
2024.01.02	12:00:00	33315.50	33345.50	33109.50	33191.50	1235	0	700
2024.01.02	16:00:00	33191.50	33331.50	33082.50	33291.50	1487	0	700
2024.01.02	20:00:00	33291.50	33296.50	32966.50	33064.00	1109	0	700
2024.01.03	00:00:00	33095.50	33246.50	33095.50	33211.50	813	0	700
2024.01.03	04:00:00	33211.50	33286.50	33211.50	33236.50	767	0	700
2024.01.03	08:00:00	33236.50	33355.50	33208.50	33208.50	1179	0	700
2024.01.03	12:00:00	33208.50	33253.50	33159.50	33169.50	1042	0	700
2024.01.03	16:00:00	33169.50	33204.50	33059.50	33174.50	1885	0	700
2024.01.03	20:00:00	33174.50	33224.50	33049.50	33074.50	1346	0	700
2024.01.04	00:00:00	33098.50	33159.50	32684.50	33104.50	1839	0	700
2024.01.04	04:00:00	33109.50	33294.50	33025.60	33269.50	1484	0	700
2024.01.04	08:00:00	33269.50	33384.50	33229.50	33374.50	1260	0	700
2024.01.04	12:00:00	33374.50	33409.50	33304.50	33319.50	1076	0	700
2024.01.04	16:00:00	33319.50	33514.50	33299.50	33374.50	1641	0	700
2024.01.04	20:00:00	33374.50	33379.50	33279.50	33364.50	1055	0	700
2024.01.05	00:00:00	33363.50	33479.50	33254.50	33464.50	1354	0	700
2024.01.05	04:00:00	33469.50	33569.50	33403.40	33423.40	1217	0	700
2024.01.05	08:00:00	33423.40	33428.40	33329.50	33354.50	1266	0	700
2024.01.05	12:00:00	33354.50	33414.50	33294.50	33404.50	1199	0	700
2024.01.05	16:00:00	33404.50	33624.50	33404.50	33514.50	2074	0	700
2024.01.05	20:00:00	33514.50	33564.50	33379.50	33429.50	1149	0	700
2024.01.08	00:00:00	33463.50	33529.50	33404.50	33409.50	475	0	700
2024.01.08	04:00:00	33409.50	33434.50	33359.50	33364.50	625	0	700
2024.01.08	08:00:00	33369.50	33409.50	33254.50	33304.50	1233	0	700
2024.01.08	12:00:00	33304.50	33439.50	33299.50	33399.50	963	0	700
2024.01.08	16:00:00	33399.50	33694.50	33399.50	33694.50	1385	0	700
2024.01.08	20:00:00	33694.50	33934.50	33689.50	33864.50	1066	0	700
2024.01.09	00:00:00	33863.00	33993.40	33763.50	33819.50	2499	0	700
2024.01.09	04:00:00	33814.50	33884.50	33599.50	33774.50	2315	0	700
2024.01.09	08:00:00	33779.50	33874.50	33709.50	33769.50	1959	0	700
2024.01.09	12:00:00	33769.50	33779.50	33649.50	33659.50	1278	0	700
2024.01.09	16:00:00	33664.50	33919.50	33614.50	33914.50	1956	0	700
2024.01.09	20:00:00	33914.50	33939.50	33834.50	33895.50	1471	0	700
2024.01.10	00:00:00	33894.50	34380.50	33849.50	34370.50	2452	0	700
2024.01.10	04:00:00	34370.50	34545.50	34340.50	34480.50	2374	0	700
2024.01.10	08:00:00	34480.50	34730.50	34450.50	34696.50	2486	0	700
2024.01.10	12:00:00	34696.50	34791.50	34646.50	34766.50	1899	0	700
2024.01.10	16:00:00	34766.50	34836.50	34736.50	34791.50	2028	0	700
2024.01.10	20:00:00	34791.50	34961.50	34756.50	34956.50	1329	0	700
2024.01.11	00:00:00	34905.50	35126.50	34846.50	35101.50	3640	0	700
2024.01.11	04:00:00	35101.50	35161.50	35001.50	35106.50	2531	0	700
2024.01.11	08:00:00	35106.50	35730.00	35091.50	35301.50	3250	0	700
2024.01.11	12:00:00	35301.50	35361.50	35176.50	35176.50	2059	0	700
2024.01.11	16:00:00	35176.50	35361.50	35016.50	35081.50	3224	0	700
2024.01.11	20:00:00	35081.50	35299.50	35081.50	35247.00	1524	0	700
2024.01.12	00:00:00	35233.50	35729.50	35183.50	35434.50	4279	0	200
2024.01.12	04:00:00	35434.50	35629.50	35364.50	35569.50	3435	0	700
2024.01.12	08:00:00	35574.50	35639.50	35424.50	35549.50	2626	0	700
2024.01.12	12:00:00	35549.50	35604.50	35404.50	35564.50	2748	0	700
2024.01.12	16:00:00	35564.50	35691.50	35519.50	35596.50	2999	0	700
2024.01.12	20:00:00	35596.50	35655.50	35516.50	35556.50	1462	0	700
2024.01.15	00:00:00	35550.00	35890.40	35510.50	35801.50	2967	0	700
2024.01.15	04:00:00	35801.50	36021.50	35791.50	35936.50	2444	0	700
2024.01.15	08:00:00	35936.50	36216.50	35916.50	36001.50	2743	0	200
2024.01.15	12:00:00	36006.50	36056.50	35971.50	36031.50	1516	0	700
2024.01.15	16:00:00	36036.50	36191.50	36026.50	36181.50	1149	0	700
2024.01.16	00:00:00	36162.50	36162.50	35598.50	35703.50	4752	0	700
2024.01.16	04:00:00	35703.50	35808.50	35608.50	35678.50	3396	0	700
2024.01.16	08:00:00	35678.50	35800.50	35559.50	35750.50	2860	0	700
